Player,Out-Degree Centrality,Closeness Centrality,Betweenness Centrality,CON Score,Elo,PageRank Centrality
Arystanner,0.027985074626865673,0.8854232972628899,0.03145297632773838,0.10328890799656062,0.6039510818438382,0.03158676773494934
kleinebeer98,0.07835820895522388,0.8570548367221197,0.0439531029824061,0.19642089423903697,0.6124176857949201,0.09461994587238211
Kildepiotr,0.011194029850746268,0.8134502923976609,0.014487840113051965,0.048473774720550304,0.45625587958607716,0.012076868344936355
Zurability,0.021455223880597014,0.8314405260011957,0.015346444849600939,0.0705073086844368,0.42897460018814676,0.021090175106017843
CaspiIsrael,0.0018656716417910447,0.7634467618002196,0.0,0.007362424763542563,0.4666039510818438,0.0035980996663965517
Seochesspie,0.03451492537313433,0.8497251069028712,0.05547451947300278,0.12274290627687016,0.5587958607714016,0.03289591480341018
PavelShkapenko,0.0046641791044776115,0.762191780821918,0.006575091287363684,0.004729148753224419,0.4967074317968015,0.007583488670556575
viditchess,0.06063432835820896,0.7647058823529411,0.010018251274278724,0.08625322441960447,0.7177798682972719,0.0409705230539229
FabianoCaruana,0.34048507462686567,0.8798228969006958,0.17732169550490384,0.5472914875322442,0.8005644402634055,0.2574243203836697
komogro,0.0018656716417910447,0.7609409190371991,1.5605343589615344e-05,0.004836629406706793,0.2681091251175917,0.002562094191918297
FARIZA2018,0.0018656716417910447,0.7004028197381672,6.1099238117682655e-06,0.0026332760103181425,0.34807149576669805,0.0035200369948335656
Ginzburg_Yakov,0.0,0.7020098792180964,0.0,0.008276010318142735,0.3066792097836312,0.0
Bilan_Danila,0.0,0.7142312493632144,0.0,0.0,0.3339604891815616,0.0
amintabatabaei,0.08861940298507463,0.7466451959205583,0.02572202355959434,0.20625537403267413,0.7949200376293509,0.05367731109674373
marcodobrikov,0.0018656716417910447,0.6690716690716692,3.732608001371158e-06,0.012252794496990542,0.43838193791157104,0.0008604807659567289
Noki102,0.002798507462686567,0.7321052631578947,0.00014116319455254858,0.009888220120378332,0.23518344308560676,0.004756509377071555
Salem-AR,0.0830223880597015,0.7841037204058625,0.040946094652764366,0.1369840928632846,0.8033866415804327,0.05406864986298143
CristianS27,0.0,0.7044917323264431,0.0,0.0,0.2878645343367827,0.0
nihalsarin,0.32276119402985076,0.8737437185929648,0.18207066689404267,0.719475494411006,0.9040451552210724,0.27658785342655223
SharapovEvgeny,0.0018656716417910447,0.7336497890295358,0.0,0.018164230438521067,0.35936030103480715,0.0009806425893111605
Boundless_Strike,0.027985074626865673,0.860235003092146,0.002709606812069193,0.061049011177987965,0.33113828786453436,0.029402502279313257
HansOnTwitch,0.4085820895522388,0.9085564990202483,0.39677553795200404,0.4677020636285469,0.825964252116651,0.3265246738478362
Hasangatin_Ramil,0.008395522388059701,0.7418666666666667,0.0014984281476890155,0.04170249355116079,0.4270931326434619,0.01199280049130732
temiksmozg,0.0,0.7138657267176856,0.0,0.003976784178847808,0.4412041392285983,0.0
GP9isback23,0.0037313432835820895,0.8260095011876486,0.032795141711084476,0.014402407566638005,0.46378174976481656,0.004456154294439862
Yan_Dyomin2010,0.011194029850746268,0.7889960294951789,0.0021458244489296445,0.02267841788478074,0.5126999059266227,0.011760700184006977
albi1999,0.005597014925373134,0.7233489339573584,0.0018502283775629238,0.019453998280309543,0.38381937911571024,0.008327138376659986
ansko1999,0.0046641791044776115,0.8201650943396227,0.0038894899434157755,0.003869303525365434,0.3847601128880527,0.0045190206270175354
MKlose11,0.009328358208955223,0.7912400455062572,0.0008126373323882564,0.028213671539122957,0.40169332079021636,0.009120464385879806
LiemLe,0.22667910447761194,0.8560000000000001,0.1699185851094815,0.38241616509028376,0.7460018814675446,0.13898919471336937
HajiyevKanan,0.0,0.8067632330863839,0.0,0.010318142734307825,0.28033866415804326,0.0
SirStrateg,0.0009328358208955224,0.7841037204058625,0.0025154811022472514,0.002687016337059329,0.36500470366886173,0.001803999226270844
viktorskliarov,0.0018656716417910447,0.7588652482269505,3.280617052531766e-05,0.012306534823731728,0.44590780809031044,0.0019007568833686863
tetrix83,0.0,0.754404342891486,0.0,0.0066638005159071366,0.2925682031984948,0.0
ArmanGhevondyanchess,0.0065298507462686565,0.7998849913743531,0.004505499537581531,0.009565778159931213,0.3264346190028222,0.00748048224404319
FoggyMorning,0.0018656716417910447,0.8008059873344848,0.00018657537620487858,0.0003761822871883061,0.40545625587958606,0.001964192178606792
JSPrepz,0.041044776119402986,0.8759445843828716,0.027164807885714504,0.09587274290627687,0.51552210724365,0.04261402928190196
the_chess_child,0.03171641791044776,0.7907902217168846,0.012239761619010373,0.1069432502149613,0.5954844778927564,0.04570413180675842
GMSrinath,0.016791044776119403,0.804976851851852,0.0024225608651857453,0.051751934651762685,0.6208842897460018,0.01795097463303427
GMG,0.04477611940298507,0.8871173469387755,0.02128114778291498,0.13639294926913156,0.4891815616180621,0.04682951304729051
LevonAronian,0.1501865671641791,0.8260095011876486,0.1382166602486486,0.3072871883061049,0.742238946378175,0.11175324728165238
Agibileg,0.014925373134328358,0.8344331133773246,0.002101761281329461,0.055191315563198624,0.3988711194731891,0.014672928110276866
frederiksvane,0.1791044776119403,0.8538980969920197,0.0823976227404974,0.3111564918314703,0.761994355597366,0.15410914619043975
NikitaShandrygin,0.013992537313432836,0.8922386144964721,0.018255738495265426,0.01714316423043852,0.4120413922859831,0.014860672752680569
The_Sherman_Variation,0.002798507462686567,0.7340369393139842,0.0007317324072489982,0.004944110060189166,0.32831608654750705,0.0023311195091189857
GHANDEEVAM2003,0.3246268656716418,0.8798228969006958,0.2908177005656843,0.5104793637145314,0.7469426152398871,0.254129403746735
ulises2013,0.009328358208955223,0.8314405260011957,0.05695466355181959,0.0033319002579535683,0.5202257761053621,0.006532874393893247
OparinGrigoriy,0.27425373134328357,0.889955214331414,0.3158356275355953,0.48575881341358557,0.786453433678269,0.17190478777343962
AlmasRakhmatullaev,0.04011194029850746,0.8158357771260998,0.04237044917633901,0.08888650042992262,0.5945437441204139,0.05505382171376793
Szparu,0.1259328358208955,0.9044213263979194,0.042472747524630906,0.23860705073086844,0.5766698024459078,0.10311313606113152
AlexKhripachenko,0.0037313432835820895,0.685897435897436,5.6237960553992124e-05,0.0140262252794497,0.5465663217309501,0.005644947490343158
Nimrod_Veinberg,0.01958955223880597,0.7510799136069116,0.0002893911450818262,0.03546861564918315,0.5512699905926622,0.020033136580707402
AryanTari,0.20335820895522388,0.8854232972628899,0.20358487059495126,0.330932932072227,0.6839134524929446,0.13031649785942834
BigAl,0.0018656716417910447,0.7916903813318157,0.0,0.01956147893379192,0.26904985888993416,0.0035321108492597656
David_Arutinian,0.011194029850746268,0.7391073326248673,0.0006440407796968066,0.030954428202923472,0.5512699905926622,0.013247335288177349
Meri-Arabidze,0.0065298507462686565,0.8591723285979,0.00487287048391553,0.03681212381771281,0.4101599247412982,0.009285854575197849
Susal_De_Silva,0.0018656716417910447,0.7305672268907564,0.00040454727447560273,0.016175838349097162,0.4863593603010348,0.0007811694742041138
Statham,0.025186567164179104,0.8781565656565657,0.006554330846825303,0.029019776440240758,0.4158043273753528,0.018984131489751446
Nitzan_Steinberg,0.048507462686567165,0.8299522673031027,0.04712890450892318,0.10441745485812554,0.6180620884289746,0.052258773082885845
Kobalia,0.01958955223880597,0.8269916765755053,0.01500584662745467,0.03401762682717111,0.5098777046095955,0.016404589783692997
IM_ArthurDW08,0.016791044776119403,0.8073128264654672,0.0014937999788233514,0.05997420464316423,0.5014111006585137,0.020005649590097124
VerdeNotte,0.012126865671641791,0.7305672268907564,0.017630239737303488,0.05868443680137575,0.5851364063969896,0.017592495613657638
Timerkhanov,0.013059701492537313,0.7916903813318157,0.005262737084894838,0.03321152192605331,0.31702728127939794,0.01286693840339008
Zohid6,0.07929104477611941,0.8471376370280147,0.0512103699261482,0.1369840928632846,0.6660395108184384,0.06063457079465863
Flawless_Fighter,0.009328358208955223,0.8461070559610706,0.030180956116492245,0.017573086844368015,0.4901222953904045,0.008130745856343656
FaustinoOro,0.036380597014925374,0.7894438138479001,0.00369552897696844,0.04610920034393809,0.7460018814675446,0.023867631100900514
Fh2411,0.0,0.7568603526892879,0.0,0.0060189165950128975,0.34995296331138287,0.0
ural58,0.0,0.7287845506825276,0.0,0.02063628546861565,0.2464722483537159,0.0
jefferyx,0.5867537313432836,0.926098535286285,0.5645349096964006,0.6964746345657782,0.768579492003763,0.4755028177044596
MFatigue,0.0,0.6946681424334451,0.0,0.000913585554600172,0.2737535277516463,0.0
Journey_to_GrandMaster_YT,0.0037313432835820895,0.711873080859775,0.0,0.006126397248495271,0.4280338664158043,0.004976987148455838
DishonorOnYourCow,0.0,0.7727942548511676,0.0,0.01305889939810834,0.2398871119473189,0.0
WilsonPalencia21,0.0009328358208955224,0.7647058823529411,0.0003319819688537726,0.0,0.2323612417685795,0.0005204758796597056
Kostya0705,0.0018656716417910447,0.7177502579979361,0.0,0.009028374892519347,0.21448730009407338,0.0037787524066913336
sakkikuska,0.0009328358208955224,0.7438502673796792,0.00045314875136738406,0.0025257953568357696,0.27845719661335844,0.0019505219908272503
DanielNaroditsky,0.4505597014925373,0.9079634464751959,0.49800410949186197,0.6491294067067928,0.7516462841015993,0.3361271413143962
subham777,0.005597014925373134,0.7740678909293267,0.00015628463427496957,0.009565778159931213,0.33113828786453436,0.013245023511823151
Smoking_Crow,0.0037313432835820895,0.7474476088124665,4.6951640311076735e-05,0.0088134135855546,0.5296331138287864,0.004601496206451824
LikeWater,0.026119402985074626,0.8831746031746032,0.027792237051568625,0.06663800515907137,0.5032925682031985,0.02575515466703207
RandomNoob04,0.028917910447761194,0.8645121193287757,0.012350487692652158,0.05653482373172829,0.43461900282220134,0.03349775745096246
Nf3c5,0.0018656716417910447,0.7849887133182845,4.0719360014958094e-06,0.0132201203783319,0.3565380997177799,0.001401449116860896
Let_it_be_1,0.0018656716417910447,0.7727777777777778,0.0,0.008759673258813414,0.2756349952963311,0.0008928089120174566
Airquake,0.005597014925373134,0.7572128470332063,3.628825935769125e-05,0.013757523645743766,0.5926622765757291,0.007896546798816169
tusplingher,0.0018656716417910447,0.7498652291105122,0.00018859024964543045,0.0023645743766122097,0.35371589840075257,0.0035181771245685074
DuleMudule,0.008395522388059701,0.7797085201793723,0.0013197241580273468,0.07539767841788478,0.504233301975541,0.011234290524829708
DamianoLew95,0.002798507462686567,0.8172737955346652,0.0007829289527493527,0.004675408426483233,0.47695202257761055,0.003222154793407927
jakopogi,0.013059701492537313,0.752298539751217,0.009238457493791754,0.02090498710232158,0.5343367826904986,0.011883584676863868
grzechu96,0.021455223880597014,0.885987261146497,0.005907281067185213,0.07018486672398969,0.458137347130762,0.028444067136230506
TanitoluwaAps116,0.027985074626865673,0.8854232972628899,0.004598801122858229,0.09818357695614789,0.5766698024459078,0.025790096988086528
NovakCabarkapa,0.0037313432835820895,0.743452699091395,0.00021349274382912557,0.0140262252794497,0.451552210724365,0.0019506867734332258
kids2010,0.011194029850746268,0.8415003024803389,0.002685220384205736,0.02789122957867584,0.5174035747883349,0.008504669097525341
aa175,0.013992537313432836,0.8040462427745665,0.007589835092458608,0.02391444539982803,0.6509877704609596,0.018193943483587657
biostatistician,0.002798507462686567,0.7588652482269505,0.00032125485708757684,0.014993551160791058,0.2991533396048918,0.0038376069230232966
xxysoul6,0.0457089552238806,0.7555676262900597,0.036958142604401514,0.10807179707652623,0.6961429915333961,0.04397636839797297
Antipov_Mikhail_Al,0.025186567164179104,0.7332630469161835,0.003152948841660677,0.07545141874462596,0.6970837253057385,0.017877603962903034
PeshkaCh,0.025186567164179104,0.8250296559905103,0.03921832392934313,0.07308684436801376,0.5475070555032926,0.03756298235991432
Rakhmanov_Aleksandr,0.01585820895522388,0.7921412300683373,0.010471562385530625,0.05664230438521066,0.5399811853245532,0.018696142111752165
Eagle_2019,0.054104477611940295,0.8629032258064516,0.016007344267734935,0.11516552020636285,0.6133584195672624,0.05908555225609042
Shtembuliak,0.010261194029850746,0.7348124669836239,0.003860114684443858,0.027515047291487533,0.5926622765757291,0.011954941434235882
Keranke,0.009328358208955223,0.7442482611021938,0.007756766479855368,0.012897678417884782,0.729068673565381,0.011630724770481013
js20000,0.027052238805970148,0.8359375000000001,0.017126911889650237,0.06583190025795357,0.4007525870178739,0.04444108214014408
klimkoj,0.04197761194029851,0.8211334120425029,0.021944993437883684,0.07609630266552021,0.6396989651928504,0.03726813223790027
luckyswitchback,0.0046641791044776115,0.7719200887902331,0.0010526233047319972,0.025419174548581256,0.4703668861712135,0.0036620877839334113
Nikolakis2014,0.005597014925373134,0.7348124669836239,6.212368651092203e-05,0.04799011177987962,0.47507055503292567,0.004428537707158309
wadsy27,0.0018656716417910447,0.7609409190371991,0.0,0.01257523645743766,0.4101599247412982,0.001859038607958119
EddieMarsalla,0.0009328358208955224,0.7663911845730028,0.012491799566797385,0.0,0.5032925682031985,0.001386504380676546
GMAkobianSTL,0.028917910447761194,0.8476538695917124,0.007500754607558111,0.06599312123817713,0.541862652869238,0.03365160641510018
Fantastic_Power,0.0,0.670944506977565,0.0,0.03197549441100602,0.3894637817497648,0.0
Fandorine,0.19869402985074627,0.889955214331414,0.26313536256978726,0.4106835769561479,0.6340545625587959,0.13537031696127222
Grandelicious,0.024253731343283583,0.7818999437886454,0.02988883094657065,0.04976354256233878,0.6688617121354656,0.025920653792934418
kuli4ik,0.027985074626865673,0.7490576198169092,0.0015269755823991125,0.12752579535683578,0.6265286923800565,0.016291078456112884
K_A_S_T_O_R,0.09981343283582089,0.9181518151815182,0.08909311653813679,0.22640799656061908,0.5531514581373471,0.09730365848713102
Maxfan2008,0.0046641791044776115,0.6595542911332386,2.5915687965046847e-05,0.01150042992261393,0.3819379115710254,0.00310393130135209
Rsnr,0.05317164179104478,0.836440168370415,0.053250515551082206,0.11049011177987962,0.6754468485418627,0.04829732083970075
praveenb2002,0.005597014925373134,0.7655476059438635,0.0013398380408641461,0.007846087704213241,0.5729068673565381,0.003249003505331758
GalaxyRoman,0.0065298507462686565,0.7344244984160507,0.00039603646275383834,0.011070507308684438,0.5390404515522107,0.007409647015181955
LyonBeast,0.1912313432835821,0.8440533980582525,0.13044018221511383,0.3515154772141015,0.8231420507996237,0.17606770341495503
Njal28,0.2957089552238806,0.8905249679897568,0.31143018684699564,0.5963026655202064,0.7441204139228599,0.21426658941964183
colegiodemadrid,0.0,0.7423595689230217,0.0,0.0063413585554600175,0.26528692380056446,0.0
rhungaski,0.007462686567164179,0.7770949720670391,0.00041801109347185664,0.014456147893379193,0.2888052681091251,0.004174381446363577
Giorno,0.0,0.7242438369711098,0.0,0.0,0.2154280338664158,0.0
Likvidator228,0.0009328358208955224,0.7184917355371901,0.0007774853941670054,0.0,0.31326434619002824,0.001535096724447686
Orest_Vovk,0.0046641791044776115,0.7841037204058625,0.0003155389360615606,0.01886285468615649,0.25493885230479774,0.004961874410450145
secretworker2027,0.007462686567164179,0.7858757062146894,0.008198499532036272,0.012628976784178847,0.3885230479774224,0.0068201591711066385
Jakhongir-Vakhidov,0.05970149253731343,0.7845459672870841,0.01931199170577827,0.10167669819432502,0.7074317968015051,0.0552601729370961
Alexchess1984,0.0,0.7601600163522385,0.0,0.019185296646603612,0.42144873000940736,0.0
crazy_but_lazy,0.014925373134328358,0.8201650943396227,0.010171439511519201,0.027622527944969905,0.38287864534336785,0.01344238569771251
Iskusnyh,0.0,0.7854130799585346,0.0,0.014617368873602751,0.31890874882408277,0.0
IamSchrodingersCat,0.0037313432835820895,0.7849887133182845,0.0,0.007254944110060189,0.4242709313264346,0.006035542014450342
AaravDenglaOfficial,0.008395522388059701,0.7344244984160507,0.004634954035408676,0.012414015477214102,0.41486359360301034,0.00770107131863952
mitrabhaa,0.10167910447761194,0.8374473208910296,0.07472248959281454,0.1842218400687876,0.6472248353715898,0.08172850927774213
GMBenjaminBok,0.21828358208955223,0.8776025236593061,0.14808535261808378,0.41917454858125536,0.7770460959548448,0.17822293957178464
Grossboss19,0.0,0.6784502091470611,0.0,0.0008598452278589854,0.33866415804327377,0.0
abhidabhi,0.012126865671641791,0.6865745310957553,0.002309369731338326,0.04234737747205503,0.6171213546566322,0.00866018096574565
forevery0ung,0.009328358208955223,0.778399552322328,0.0002521311159184415,0.016283319002579535,0.47883349012229537,0.007072024946470042
DeTimmerman,0.016791044776119403,0.8502444987775061,0.008615673926287822,0.05019346517626827,0.4666039510818438,0.01266736702102853
Individoom,0.016791044776119403,0.8284693269803455,0.018166900734667153,0.029180997420464316,0.431796801505174,0.016828476242162372
Wizard_97,0.0,0.6632875083244686,0.0,0.0026332760103181425,0.4412041392285983,0.0
ChristopherYoo,0.26399253731343286,0.8591723285979,0.15433886641981823,0.43368443680137575,0.7121354656632173,0.21235564585167846
Lestofante90,0.013992537313432836,0.7053752535496958,0.0047882339216461295,0.023699484092863286,0.6566321730950141,0.006872722629965295
super_emi_26,0.002798507462686567,0.7727777777777778,0.0021096969486117706,0.000913585554600172,0.5747883349012229,0.0014979602765819882
BestStelker,0.0018656716417910447,0.7100561510974989,3.897840522981885e-05,0.004675408426483233,0.4628410159924741,0.0010498262187567395
MrTattaglia,0.013059701492537313,0.731335436382755,0.019350410256770676,0.02832115219260533,0.6349952963311383,0.007239144527315533
GianmarcoVaR,0.027052238805970148,0.8384569017480411,0.002717969065716372,0.062446259673258814,0.5794920037629351,0.027701999522542122
ckgchess,0.048507462686567165,0.8384569017480411,0.00662207631785479,0.14724849527085124,0.6199435559736595,0.044321064761173645
Angry_Twin,0.07182835820895522,0.8349339735894358,0.05992875578078159,0.1870700773860705,0.6839134524929446,0.07048151448986655
Gareth-Bale11,0.02332089552238806,0.7398936170212767,0.013126442436072583,0.0536865864144454,0.6293508936970837,0.02154203378901824
DeGrootteZ,0.002798507462686567,0.6805283757338553,2.86472070786553e-05,0.014563628546861565,0.5663217309501412,0.0037122314108483166
pheonixking2000,0.033582089552238806,0.7592794759825328,0.00890877890662725,0.04390584694754944,0.6293508936970837,0.02376966807502668
vugarrasulov,0.21735074626865672,0.8985788113695091,0.13698060624273692,0.45609415305245055,0.6425211665098777,0.15898634405759454
Ykow,0.008395522388059701,0.7510799136069116,0.0009936502666608085,0.03181427343078246,0.4609595484477893,0.009374125473014938
penguingm1,0.146455223880597,0.8693750000000001,0.07901403144667438,0.18078245915735167,0.6886171213546566,0.11075170544760048
vi_pranav,0.28824626865671643,0.8916666666666667,0.27797624370291185,0.5666380051590714,0.8024459078080903,0.19870111034906884
Igor_Lysyj,0.030783582089552237,0.8260095011876486,0.02022922974617,0.07238822012037834,0.5672624647224835,0.04110454910016729
Brave_spirit12,0.0,0.6499970316898218,0.0,0.006878761822871883,0.4158043273753528,0.0
dretch,0.07929104477611941,0.8787113076437146,0.044938037904480796,0.198731728288908,0.5841956726246472,0.08480578249522883
GMTalks_Youtube,0.0037313432835820895,0.7199792960662527,0.012769022229621384,0.003600601891659501,0.45343367826904984,0.002216874162182311
Legendinunknown,0.027052238805970148,0.852851011649295,0.01679819062470317,0.07862209802235598,0.5305738476011289,0.035459081754629494
ElDivis,0.0,0.6719140799645268,0.0,0.001827171109200344,0.27845719661335844,0.0
Rakitic2010,0.0018656716417910447,0.7129677088672476,0.0,0.004729148753224419,0.277516462841016,0.004284461344802963
m_ezat,0.0,0.7609894326275818,0.0,0.007362424763542563,0.44967074317968014,0.0
Partytime1126,0.0018656716417910447,0.6630123927550048,2.134103812847446e-05,0.009028374892519347,0.2737535277516463,0.001210577836108154
JoliyRoger,0.0,0.7227428134747966,0.0,0.0,0.15051740357478832,0.0
Ajedrez_con_German,0.0018656716417910447,0.7395002658160553,0.0001825402968833187,0.007416165090283749,0.3433678269049859,0.0014892307362992625
Javokhir_Sindarov05,0.269589552238806,0.8688319800124924,0.11668565385685746,0.32561263972484955,0.8240827845719662,0.19815911982482018
NovoselovRoman,0.002798507462686567,0.7613574165298305,0.0013207676844782352,0.008490971625107481,0.3922859830667921,0.0027625092276964565
AmbartsumianTyhran2012,0.0046641791044776115,0.7732073374096721,0.00338274179215576,0.010801805674978503,0.31702728127939794,0.0027219454153268284
ManMish2,0.0,0.7451354861145072,0.0,0.0,0.4167450611476952,0.0
reevecanada,0.0018656716417910447,0.7845459672870841,3.624936616716221e-05,0.03385640584694755,0.4026340545625588,0.002190433550568791
Sadykov_Ramil,0.0018656716417910447,0.6279909706546276,0.0,0.006395098882201204,0.33207902163687675,0.0012885071705786638
Ramosha,0.002798507462686567,0.7256129368805425,0.0006022025179102912,0.009350816852966466,0.4487300094073377,0.0016198568121577714
MolecularChemist,0.01958955223880597,0.7086092715231788,0.006664195936422393,0.023377042132416165,0.6378174976481655,0.014772149933908319
vladgoncharov,0.0,0.7593324061003579,0.0,0.003923043852106621,0.2671683913452493,0.0
MaestroCheck,0.0,0.7435467110908089,0.0,0.0,0.3273753527751646,0.0
jk13,0.0065298507462686565,0.7836619718309861,0.0064334622043667605,0.019131556319862426,0.39040451552210725,0.004265902407019758
LastGladiator1,0.04477611940298507,0.7332630469161835,0.019278697635394654,0.10361134995700774,0.7262464722483537,0.037933089395792235
KevinGeorgeMicheal,0.0046641791044776115,0.7207253886010364,0.0014606067208189483,0.0045141874462596735,0.2869238005644403,0.004503183718413579
arenal72,0.0009328358208955224,0.7706371191135735,0.0017109374754854863,0.0,0.43461900282220134,0.0007007245584304485
twofoxniel,0.008395522388059701,0.7332630469161835,0.016444562830322612,0.014886070507308684,0.5202257761053621,0.013458439609729611
Maus7,0.009328358208955223,0.7714919578480312,0.000413495529565563,0.023269561478933793,0.4129821260583255,0.008020885218635858
Fighterman91,0.0018656716417910447,0.6989949748743719,0.0,0.011446689595872743,0.4873000940733772,0.0028555469558081167
Sokoloco,0.027985074626865673,0.83946891973446,0.03147627578567926,0.10167669819432502,0.3847601128880527,0.028199870553684236
FREDERICKtheMATE,0.014925373134328358,0.7514856834143707,0.005369831462445742,0.01956147893379192,0.4609595484477893,0.013937533040794883
Mysterio47,0.005597014925373134,0.731335436382755,0.000643780831054757,0.013112639724849526,0.5399811853245532,0.006706030440147304
Akewjon,0.0046641791044776115,0.7836619718309861,0.00029611407741008414,0.01875537403267412,0.47412982126058323,0.004552444912687811
tacticthunder,0.0018656716417910447,0.74504552758436,0.0,0.007093723129836629,0.5456255879586077,0.0012960844695571164
1977Ivan,0.005597014925373134,0.7651265126512652,0.0011281255588571923,0.007899828030954428,0.4703668861712135,0.006314761448473984
AlexPapasimakopoulos,0.036380597014925374,0.8928112965340179,0.05747215717906962,0.12113069647463456,0.444967074317968,0.043816122490444254
atbenina64,0.011194029850746268,0.804976851851852,0.008315108141856004,0.04756018916595013,0.5079962370649106,0.010929711546710654
BocharovD,0.007462686567164179,0.7462446351931331,0.02113770439369111,0.02961092003439381,0.5362182502351834,0.008696106672882451
crescentmoon2411,0.054104477611940295,0.8492063492063493,0.09516422618153206,0.18857480653482372,0.6237064910630291,0.05802390339473426
joksijoksi,0.0009328358208955224,0.7535211267605634,0.0007253181352000474,0.0,0.2681091251175917,0.00020418738655884677
1800_strength,0.010261194029850746,0.7518918918918919,0.00037138346593941415,0.03611349957007739,0.5738476011288806,0.009061748845463133
Aswathchess,0.005597014925373134,0.7402873869079298,0.00014181593831430033,0.012252794496990542,0.43838193791157104,0.00635300127124018
nrvignesh,0.0018656716417910447,0.6195991091314031,1.3935069871785659e-05,0.005750214961306965,0.6039510818438382,0.0013327785900622603
dawid498,0.002798507462686567,0.7267502612330198,0.00040764969643363776,0.008383490971625107,0.44967074317968014,0.002511739868166628
chess123456s,0.0018656716417910447,0.697592778335005,7.114184292590483e-05,0.008974634565778159,0.34242709313264347,0.0010808041761979426
Reader777,0.0046641791044776115,0.5331544653123802,2.3478514505328036e-05,0.01811049011177988,0.6462841015992474,0.003505401724381691
Paralinch,0.02332089552238806,0.7841037204058625,0.042114900749476804,0.03745700773860705,0.6331138287864534,0.021210745341713425
GrigorGrigorov,0.0037313432835820895,0.6545882352941178,0.0001111525419074981,0.008920894239036973,0.541862652869238,0.001452818071179675
c63_amg,0.007462686567164179,0.737148913619502,8.239150457883762e-05,0.03632846087704213,0.6142991533396049,0.005889086931168461
alreadybroken23,0.005597014925373134,0.7659691629955947,0.0001346734045586151,0.01069432502149613,0.48071495766698025,0.00515551770396693
SantoBlue,0.10820895522388059,0.8319377990430623,0.07101180883565628,0.20012897678417885,0.6641580432737535,0.09997933025168997
AndreiITrifan,0.0,0.6831016797288725,0.0,0.0,0.3753527751646284,0.0
dozer80,0.0018656716417910447,0.6642788920725884,0.0,0.004782889079965606,0.4393226716839135,0.0016332981020081986
WindWhistler11,0.0,0.7867420361005965,0.0,0.0,0.26152398871119475,0.0
GiorgianBarbosa,0.0,0.7419646968118924,0.0,0.0,0.23706491063029161,0.0
MathiasWomacka,0.0018656716417910447,0.7336497890295358,0.0,0.0030631986242476354,0.2756349952963311,0.0026345013134903396
champ2005,0.027052238805970148,0.6937655860349128,0.02482053515927661,0.021603611349957006,0.7008466603951082,0.013911108022305536
zverr1,0.0,0.7622369562876271,0.0,0.005588993981083405,0.24553151458137348,0.0
rdarruda,0.0,0.7925531988672486,0.0,0.0,0.2257761053621825,0.0
Hananmo,0.0,0.787186021448283,0.0,0.0,0.2681091251175917,0.0
MightyGMpretender,0.016791044776119403,0.804976851851852,0.009322257711615592,0.059866723989681854,0.5945437441204139,0.016468303710167914
WanderingPuppet,0.0,0.761404819872466,0.0,0.0,0.28598306679209784,0.0
Zq1,0.0018656716417910447,0.7912400455062572,3.8019278642537656e-05,0.007846087704213241,0.34807149576669805,0.0009806425893111605
NateSolon,0.0,0.7109549592285206,0.0,0.012091573516766981,0.3104421448730009,0.0
BirdMaster3000,0.0046641791044776115,0.8045112781954887,0.0019790690816939276,0.023215821152192607,0.4308560677328316,0.005619529023802308
Oleg_Papayan,0.0037313432835820895,0.7801458216489064,0.00015404169480135485,0.008061049011177988,0.2944496707431797,0.0036944305018773095
Viktoker,0.0,0.7589192763908366,0.0,0.0,0.2323612417685795,0.0
KononenkoD,0.0009328358208955224,0.6626965221534065,4.480462675931595e-05,0.0,0.3339604891815616,0.0008462852544339712
Semetey,0.0065298507462686565,0.7430555555555556,0.00028200468093934406,0.03498495270851247,0.25870178739416744,0.006011536906418492
ValeriyGrinev,0.0037313432835820895,0.7011088709677421,0.00021187090655117965,0.02767626827171109,0.37723424270931327,0.002398677317029753
MrLion3000,0.017723880597014924,0.7744988864142539,0.005160994831640749,0.027300085984522784,0.4468485418626529,0.01991123091035424
hasagoodchesser,0.0037313432835820895,0.6357404021937844,0.0,0.012414015477214102,0.44590780809031044,0.0033707892987950043
Adar_07,0.03731343283582089,0.8570548367221197,0.011928906222821755,0.06352106620808254,0.5653809971777987,0.04306844630775818
DragonB70,0.0046641791044776115,0.7841037204058625,0.0007363902033870074,0.0088134135855546,0.444967074317968,0.003048463838685772
Goryachkina,0.020522388059701493,0.8389626055488542,0.035291591411555016,0.07432287188306105,0.4045155221072437,0.015906316903485204
SahibSinghKnight,0.009328358208955223,0.7422625400213448,0.0012313830813769902,0.016874462596732587,0.4374412041392286,0.01455140482202656
Chopper1905,0.058768656716417914,0.8129748684979544,0.02987741043729795,0.07534393809114359,0.6020696142991533,0.03914512279787039
Gunner214,0.0009328358208955224,0.82896305125149,0.0029272190032903138,0.0,0.4355597365945437,0.000930156855838652
Kacparov,0.125,0.8255192878338279,0.1270247617547938,0.14859200343938092,0.6923800564440263,0.10828187361838314
TregubovP,0.0,0.7227428134747966,0.0,0.0,0.39981185324553153,0.0
youngKID,0.025186567164179104,0.7672366243794817,0.00733716233994875,0.044067067927773,0.6039510818438382,0.030347372488967423
VitaliyBernadskiy,0.021455223880597014,0.7801458216489064,0.0018267377850643388,0.05787833190025796,0.5597365945437441,0.033337743031913294
